daily_volume,time,total_volume,Pool-Name,running_total_by_pool
53067738.810975805,2021-07-21T00:00:00+00:00,2109371737.1387024,DAI / ETH 0.05% fee,2109371737.1387026
51670209.71505146,2021-07-22T00:00:00+00:00,2161041946.853754,DAI / ETH 0.05% fee,2161041946.853754
40901648.96197087,2021-07-23T00:00:00+00:00,2201943595.815725,DAI / ETH 0.05% fee,2201943595.815725
21498856.79830848,2021-07-24T00:00:00+00:00,2223442452.614033,DAI / ETH 0.05% fee,2223442452.614033
22164033.505919028,2021-07-25T00:00:00+00:00,2245606486.119952,DAI / ETH 0.05% fee,2245606486.119952
118989488.61373724,2021-07-26T00:00:00+00:00,2364595974.73369,DAI / ETH 0.05% fee,2364595974.73369
79755475.36437447,2021-07-27T00:00:00+00:00,2444351450.098064,DAI / ETH 0.05% fee,2444351450.098064
86522380.99381126,2021-07-28T00:00:00+00:00,2530873831.091875,DAI / ETH 0.05% fee,2530873831.0918756
57748324.31378704,2021-07-29T00:00:00+00:00,2588622155.4056625,DAI / ETH 0.05% fee,2588622155.4056625
70331492.10613245,2021-07-30T00:00:00+00:00,2658953647.5117946,DAI / ETH 0.05% fee,2658953647.511795
26734590.083427984,2021-07-31T00:00:00+00:00,2685688237.595223,DAI / ETH 0.05% fee,2685688237.595223
36251117.36279125,2021-08-01T00:00:00+00:00,2721939354.958014,DAI / ETH 0.05% fee,2721939354.958014
56687094.07055831,2021-08-02T00:00:00+00:00,2778626449.028572,DAI / ETH 0.05% fee,2778626449.0285726
68826883.66291252,2021-08-03T00:00:00+00:00,2847453332.691485,DAI / ETH 0.05% fee,2847453332.691485
81323542.08783923,2021-08-04T00:00:00+00:00,2928776874.779324,DAI / ETH 0.05% fee,2928776874.779324
97540330.50693288,2021-08-05T00:00:00+00:00,3026317205.286257,DAI / ETH 0.05% fee,3026317205.286257
53992436.745237365,2021-08-06T00:00:00+00:00,3080309642.031494,DAI / ETH 0.05% fee,3080309642.031494
71878152.6936531,2021-08-07T00:00:00+00:00,3152187794.7251472,DAI / ETH 0.05% fee,3152187794.7251472
60535456.47709793,2021-08-08T00:00:00+00:00,3212723251.202245,DAI / ETH 0.05% fee,3212723251.202245
57007739.72934237,2021-08-09T00:00:00+00:00,3269730990.931588,DAI / ETH 0.05% fee,3269730990.9315877
24941224.016914014,2021-08-10T00:00:00+00:00,3294672214.9485016,DAI / ETH 0.05% fee,3294672214.9485016
14624443.225923683,2021-08-11T00:00:00+00:00,3309296658.1744256,DAI / ETH 0.05% fee,3309296658.1744256
42648951.10633358,2021-08-12T00:00:00+00:00,3351945609.280759,DAI / ETH 0.05% fee,3351945609.280759
17326611.657525025,2021-08-13T00:00:00+00:00,3369272220.938284,DAI / ETH 0.05% fee,3369272220.938284
19255189.693843205,2021-08-14T00:00:00+00:00,3388527410.632128,DAI / ETH 0.05% fee,3388527410.6321273
43585597.013570845,2021-08-15T00:00:00+00:00,3432113007.645698,DAI / ETH 0.05% fee,3432113007.645698
54348929.63146399,2021-08-16T00:00:00+00:00,3486461937.277162,DAI / ETH 0.05% fee,3486461937.277162
82324723.56629136,2021-08-17T00:00:00+00:00,3568786660.8434534,DAI / ETH 0.05% fee,3568786660.8434534
62913644.282471895,2021-08-18T00:00:00+00:00,3631700305.125925,DAI / ETH 0.05% fee,3631700305.1259255
45806289.85703363,2021-08-19T00:00:00+00:00,3677506594.982959,DAI / ETH 0.05% fee,3677506594.982959
54393688.55548456,2021-08-20T00:00:00+00:00,3731900283.538444,DAI / ETH 0.05% fee,3731900283.5384436
40342944.7446745,2021-08-21T00:00:00+00:00,3772243228.283118,DAI / ETH 0.05% fee,3772243228.2831182
23199000.39597633,2021-08-22T00:00:00+00:00,3795442228.6790943,DAI / ETH 0.05% fee,3795442228.6790943
81846555.49544375,2021-08-23T00:00:00+00:00,3877288784.174538,DAI / ETH 0.05% fee,3877288784.174538
64583880.04388027,2021-08-24T00:00:00+00:00,3941872664.218418,DAI / ETH 0.05% fee,3941872664.2184186
49866681.75393758,2021-08-25T00:00:00+00:00,3991739345.972356,DAI / ETH 0.05% fee,3991739345.972356
41919080.87868297,2021-08-26T00:00:00+00:00,4033658426.851039,DAI / ETH 0.05% fee,4033658426.851039
38737316.20857409,2021-08-27T00:00:00+00:00,4072395743.0596128,DAI / ETH 0.05% fee,4072395743.059613
27164253.51231039,2021-08-28T00:00:00+00:00,4099559996.5719233,DAI / ETH 0.05% fee,4099559996.5719233
37221384.1761091,2021-08-29T00:00:00+00:00,4136781380.7480326,DAI / ETH 0.05% fee,4136781380.7480326
66634945.71586703,2021-08-30T00:00:00+00:00,4203416326.4639,DAI / ETH 0.05% fee,4203416326.4638996
109006268.24167392,2021-08-31T00:00:00+00:00,4312422594.705573,DAI / ETH 0.05% fee,4312422594.705573
117255707.83593813,2021-09-01T00:00:00+00:00,4429678302.541512,DAI / ETH 0.05% fee,4429678302.541512
82800045.4603813,2021-09-02T00:00:00+00:00,4512478348.001893,DAI / ETH 0.05% fee,4512478348.001893
75011327.14528242,2021-09-03T00:00:00+00:00,4587489675.147175,DAI / ETH 0.05% fee,4587489675.147176
62314252.418869145,2021-09-04T00:00:00+00:00,4649803927.566045,DAI / ETH 0.05% fee,4649803927.566045
56175489.37538284,2021-09-05T00:00:00+00:00,4705979416.941427,DAI / ETH 0.05% fee,4705979416.941427
73626233.24586351,2021-09-06T00:00:00+00:00,4779605650.187291,DAI / ETH 0.05% fee,4779605650.187291
50181240.58962828,2021-09-07T00:00:00+00:00,4829786890.776919,DAI / ETH 0.05% fee,4829786890.776919
12227441.376100965,2021-09-08T00:00:00+00:00,4842014332.15302,DAI / ETH 0.05% fee,4842014332.15302
8701735.927086035,2021-09-09T00:00:00+00:00,4850716068.080106,DAI / ETH 0.05% fee,4850716068.080106
13534403.048373872,2021-09-10T00:00:00+00:00,4864250471.12848,DAI / ETH 0.05% fee,4864250471.12848
6916040.96740503,2021-09-11T00:00:00+00:00,4871166512.095885,DAI / ETH 0.05% fee,4871166512.095885
6499085.676971951,2021-09-12T00:00:00+00:00,4877665597.772857,DAI / ETH 0.05% fee,4877665597.772857
9772229.028550422,2021-09-13T00:00:00+00:00,4887437826.801407,DAI / ETH 0.05% fee,4887437826.801408
5079101.975881573,2021-09-14T00:00:00+00:00,4892516928.777288,DAI / ETH 0.05% fee,4892516928.777289
5038013.69809334,2021-09-15T00:00:00+00:00,4897554942.475382,DAI / ETH 0.05% fee,4897554942.475382
10362796.22668765,2021-09-16T00:00:00+00:00,4907917738.70207,DAI / ETH 0.05% fee,4907917738.70207
18178682.950513616,2021-09-17T00:00:00+00:00,4926096421.652583,DAI / ETH 0.05% fee,4926096421.652583
5250263.585141138,2021-09-18T00:00:00+00:00,4931346685.237724,DAI / ETH 0.05% fee,4931346685.237724
5048854.921375096,2021-09-19T00:00:00+00:00,4936395540.1591,DAI / ETH 0.05% fee,4936395540.1591
10596425.323100105,2021-09-20T00:00:00+00:00,4946991965.4822,DAI / ETH 0.05% fee,4946991965.4822
11998335.53766971,2021-09-21T00:00:00+00:00,4958990301.01987,DAI / ETH 0.05% fee,4958990301.01987
16249861.62985531,2021-09-22T00:00:00+00:00,4975240162.649725,DAI / ETH 0.05% fee,4975240162.649725
5260097.040349936,2021-09-23T00:00:00+00:00,4980500259.690075,DAI / ETH 0.05% fee,4980500259.690075
5974611.673235156,2021-09-24T00:00:00+00:00,4986474871.36331,DAI / ETH 0.05% fee,4986474871.36331
3710123.4711640337,2021-09-25T00:00:00+00:00,4990184994.834474,DAI / ETH 0.05% fee,4990184994.834474
5609445.06483364,2021-09-26T00:00:00+00:00,4995794439.899307,DAI / ETH 0.05% fee,4995794439.899307
4277716.314228418,2021-09-27T00:00:00+00:00,5000072156.213536,DAI / ETH 0.05% fee,5000072156.213536
5255103.579658141,2021-09-28T00:00:00+00:00,5005327259.793194,DAI / ETH 0.05% fee,5005327259.793194
4453293.805552788,2021-09-29T00:00:00+00:00,5009780553.598747,DAI / ETH 0.05% fee,5009780553.598747
3134197.6413183715,2021-09-30T00:00:00+00:00,5012914751.240066,DAI / ETH 0.05% fee,5012914751.240066
9141277.14871142,2021-10-01T00:00:00+00:00,5022056028.388777,DAI / ETH 0.05% fee,5022056028.388777
8849681.162189398,2021-10-02T00:00:00+00:00,5030905709.550966,DAI / ETH 0.05% fee,5030905709.550966
6415967.762950391,2021-10-03T00:00:00+00:00,5037321677.313916,DAI / ETH 0.05% fee,5037321677.313916
4810888.239639631,2021-10-04T00:00:00+00:00,5042132565.553556,DAI / ETH 0.05% fee,5042132565.553556
4481476.943076465,2021-10-05T00:00:00+00:00,5046614042.496633,DAI / ETH 0.05% fee,5046614042.496633
3304110.884764656,2021-10-06T00:00:00+00:00,5049918153.381397,DAI / ETH 0.05% fee,5049918153.381397
2933630.666883148,2021-10-07T00:00:00+00:00,5052851784.048281,DAI / ETH 0.05% fee,5052851784.048281
2078694.53225821,2021-10-08T00:00:00+00:00,5054930478.580539,DAI / ETH 0.05% fee,5054930478.580539
2302859.6423046603,2021-10-09T00:00:00+00:00,5057233338.222843,DAI / ETH 0.05% fee,5057233338.222843
6135092.07211992,2021-10-10T00:00:00+00:00,5063368430.294963,DAI / ETH 0.05% fee,5063368430.294963
7716060.247907266,2021-10-11T00:00:00+00:00,5071084490.542871,DAI / ETH 0.05% fee,5071084490.5428705
12232867.413545623,2021-10-12T00:00:00+00:00,5083317357.956416,DAI / ETH 0.05% fee,5083317357.956416
14260171.67089974,2021-10-13T00:00:00+00:00,5097577529.627316,DAI / ETH 0.05% fee,5097577529.6273155
2510551.0020277565,2021-10-14T00:00:00+00:00,5100088080.629344,DAI / ETH 0.05% fee,5100088080.629344
3557200.1359834783,2021-10-15T00:00:00+00:00,5103645280.765327,DAI / ETH 0.05% fee,5103645280.765327
62611154.58312946,2021-10-16T00:00:00+00:00,5166256435.348456,DAI / ETH 0.05% fee,5166256435.348456
48159652.12850528,2021-10-17T00:00:00+00:00,5214416087.476962,DAI / ETH 0.05% fee,5214416087.476962
41571009.0952676,2021-10-18T00:00:00+00:00,5255987096.572229,DAI / ETH 0.05% fee,5255987096.572229
58850386.41702084,2021-10-19T00:00:00+00:00,5314837482.98925,DAI / ETH 0.05% fee,5314837482.98925
106165542.79469009,2021-10-20T00:00:00+00:00,5421003025.78394,DAI / ETH 0.05% fee,5421003025.78394
149758376.63570842,2021-10-21T00:00:00+00:00,5570761402.419649,DAI / ETH 0.05% fee,5570761402.419649
153263635.63800028,2021-10-22T00:00:00+00:00,5724025038.057649,DAI / ETH 0.05% fee,5724025038.05765
120759694.84225065,2021-10-23T00:00:00+00:00,5844784732.8999,DAI / ETH 0.05% fee,5844784732.8998995
87058975.51208535,2021-10-24T00:00:00+00:00,5931843708.411985,DAI / ETH 0.05% fee,5931843708.411985
73598664.62054637,2021-10-25T00:00:00+00:00,6005442373.032532,DAI / ETH 0.05% fee,6005442373.032532
112560299.44073103,2021-10-26T00:00:00+00:00,6118002672.473263,DAI / ETH 0.05% fee,6118002672.473263
141792659.63222533,2021-10-27T00:00:00+00:00,6259795332.105488,DAI / ETH 0.05% fee,6259795332.105488
245803626.8819056,2021-10-28T00:00:00+00:00,6505598958.987393,DAI / ETH 0.05% fee,6505598958.987393
201354945.44339576,2021-10-29T00:00:00+00:00,6706953904.430789,DAI / ETH 0.05% fee,6706953904.430789
121867821.84995168,2021-10-30T00:00:00+00:00,6828821726.280741,DAI / ETH 0.05% fee,6828821726.280741
154769811.03492907,2021-10-31T00:00:00+00:00,6983591537.31567,DAI / ETH 0.05% fee,6983591537.31567
153183941.9103628,2021-11-01T00:00:00+00:00,7136775479.226032,DAI / ETH 0.05% fee,7136775479.226033
169230291.71709606,2021-11-02T00:00:00+00:00,7306005770.943129,DAI / ETH 0.05% fee,7306005770.943129
213151489.79005277,2021-11-03T00:00:00+00:00,7519157260.733181,DAI / ETH 0.05% fee,7519157260.733182
177145619.2437315,2021-11-04T00:00:00+00:00,7696302879.976912,DAI / ETH 0.05% fee,7696302879.976913
134855569.09418264,2021-11-05T00:00:00+00:00,7831158449.071095,DAI / ETH 0.05% fee,7831158449.071095
137105197.51389557,2021-11-06T00:00:00+00:00,7968263646.584991,DAI / ETH 0.05% fee,7968263646.584991
119329875.4556286,2021-11-07T00:00:00+00:00,8087593522.04062,DAI / ETH 0.05% fee,8087593522.04062
126073530.3158233,2021-11-08T00:00:00+00:00,8213667052.356443,DAI / ETH 0.05% fee,8213667052.356443
96811628.84618583,2021-11-09T00:00:00+00:00,8310478681.202629,DAI / ETH 0.05% fee,8310478681.202629
275117893.3353617,2021-11-10T00:00:00+00:00,8585596574.537991,DAI / ETH 0.05% fee,8585596574.537991
161215589.11201188,2021-11-11T00:00:00+00:00,8746812163.650003,DAI / ETH 0.05% fee,8746812163.650003
197890980.77322504,2021-11-12T00:00:00+00:00,8944703144.423227,DAI / ETH 0.05% fee,8944703144.423227
93590847.83103542,2021-11-13T00:00:00+00:00,9038293992.254265,DAI / ETH 0.05% fee,9038293992.254263
110548578.44681916,2021-11-14T00:00:00+00:00,9148842570.701082,DAI / ETH 0.05% fee,9148842570.701082
121254609.75126004,2021-11-15T00:00:00+00:00,9270097180.452345,DAI / ETH 0.05% fee,9270097180.452343
447511146.0882788,2021-11-16T00:00:00+00:00,9717608326.54062,DAI / ETH 0.05% fee,9717608326.54062
326747725.9055808,2021-11-17T00:00:00+00:00,10044356052.4462,DAI / ETH 0.05% fee,10044356052.446201
293889489.8348365,2021-11-18T00:00:00+00:00,10338245542.281038,DAI / ETH 0.05% fee,10338245542.281038
179898250.6571257,2021-11-19T00:00:00+00:00,10518143792.938164,DAI / ETH 0.05% fee,10518143792.938164
135377197.24566266,2021-11-20T00:00:00+00:00,10653520990.183826,DAI / ETH 0.05% fee,10653520990.183826
161079091.40323398,2021-11-21T00:00:00+00:00,10814600081.58706,DAI / ETH 0.05% fee,10814600081.58706
286776764.51712054,2021-11-22T00:00:00+00:00,11101376846.10418,DAI / ETH 0.05% fee,11101376846.104181
229963908.5916468,2021-11-23T00:00:00+00:00,11331340754.695827,DAI / ETH 0.05% fee,11331340754.695827
238137041.59068596,2021-11-24T00:00:00+00:00,11569477796.286514,DAI / ETH 0.05% fee,11569477796.286514
129670617.70117436,2021-11-25T00:00:00+00:00,11699148413.987688,DAI / ETH 0.05% fee,11699148413.987688
249462166.73798677,2021-11-26T00:00:00+00:00,11948610580.725676,DAI / ETH 0.05% fee,11948610580.725676
20076087.952045955,2021-11-27T00:00:00+00:00,11968686668.67772,DAI / ETH 0.05% fee,11968686668.677721
22588147.80587891,2021-11-28T00:00:00+00:00,11991274816.4836,DAI / ETH 0.05% fee,11991274816.4836
88392050.77953732,2021-11-29T00:00:00+00:00,12079666867.263138,DAI / ETH 0.05% fee,12079666867.263138
197465238.68364212,2021-11-30T00:00:00+00:00,12277132105.94678,DAI / ETH 0.05% fee,12277132105.94678
184545035.68666908,2021-12-01T00:00:00+00:00,12461677141.633448,DAI / ETH 0.05% fee,12461677141.633448
136525607.83715072,2021-12-02T00:00:00+00:00,12598202749.470598,DAI / ETH 0.05% fee,12598202749.4706
212387997.2407012,2021-12-03T00:00:00+00:00,12810590746.7113,DAI / ETH 0.05% fee,12810590746.7113
377796384.9711089,2021-12-04T00:00:00+00:00,13188387131.68241,DAI / ETH 0.05% fee,13188387131.68241
211719269.42273635,2021-12-05T00:00:00+00:00,13400106401.105146,DAI / ETH 0.05% fee,13400106401.105146
272741248.4196813,2021-12-06T00:00:00+00:00,13672847649.524826,DAI / ETH 0.05% fee,13672847649.524828
127447620.4725254,2021-12-07T00:00:00+00:00,13800295269.997353,DAI / ETH 0.05% fee,13800295269.997353
143818038.51448983,2021-12-08T00:00:00+00:00,13944113308.511845,DAI / ETH 0.05% fee,13944113308.511843
198908632.43621123,2021-12-09T00:00:00+00:00,14143021940.948051,DAI / ETH 0.05% fee,14143021940.948053
296224063.2577515,2021-12-10T00:00:00+00:00,14439246004.205805,DAI / ETH 0.05% fee,14439246004.205805
190896003.82973468,2021-12-11T00:00:00+00:00,14630142008.03554,DAI / ETH 0.05% fee,14630142008.03554
97317165.4344859,2021-12-12T00:00:00+00:00,14727459173.470026,DAI / ETH 0.05% fee,14727459173.470026
160472514.46381825,2021-12-13T00:00:00+00:00,14887931687.933844,DAI / ETH 0.05% fee,14887931687.933844
82364595.38910896,2021-12-14T00:00:00+00:00,14970296283.322952,DAI / ETH 0.05% fee,14970296283.322952
160012191.39847937,2021-12-15T00:00:00+00:00,15130308474.721432,DAI / ETH 0.05% fee,15130308474.721432
127843589.08997484,2021-12-16T00:00:00+00:00,15258152063.811407,DAI / ETH 0.05% fee,15258152063.811407
185538800.5124973,2021-12-17T00:00:00+00:00,15443690864.323904,DAI / ETH 0.05% fee,15443690864.323904
140821272.24607837,2021-12-18T00:00:00+00:00,15584512136.569984,DAI / ETH 0.05% fee,15584512136.569983
105551017.4713034,2021-12-19T00:00:00+00:00,15690063154.041286,DAI / ETH 0.05% fee,15690063154.041286
139258508.64164236,2021-12-20T00:00:00+00:00,15829321662.682928,DAI / ETH 0.05% fee,15829321662.682928
84021074.92308939,2021-12-21T00:00:00+00:00,15913342737.606018,DAI / ETH 0.05% fee,15913342737.606018
53247297.429724656,2021-12-22T00:00:00+00:00,15966590035.035742,DAI / ETH 0.05% fee,15966590035.035742
89246982.7241684,2021-12-23T00:00:00+00:00,16055837017.75991,DAI / ETH 0.05% fee,16055837017.75991
57831714.95211384,2021-12-24T00:00:00+00:00,16113668732.712025,DAI / ETH 0.05% fee,16113668732.712025
42644351.97313473,2021-12-25T00:00:00+00:00,16156313084.68516,DAI / ETH 0.05% fee,16156313084.68516
45001094.408071846,2021-12-26T00:00:00+00:00,16201314179.093231,DAI / ETH 0.05% fee,16201314179.093231
40277680.06695675,2021-12-27T00:00:00+00:00,16241591859.160189,DAI / ETH 0.05% fee,16241591859.160189
140521232.01895508,2021-12-28T00:00:00+00:00,16382113091.179144,DAI / ETH 0.05% fee,16382113091.179144
20607313.363441512,2021-12-29T00:00:00+00:00,16402720404.542583,DAI / ETH 0.05% fee,16402720404.542585
15763043.421721036,2021-12-30T00:00:00+00:00,16418483447.964306,DAI / ETH 0.05% fee,16418483447.964306
15916452.181567663,2021-12-31T00:00:00+00:00,16434399900.145874,DAI / ETH 0.05% fee,16434399900.145874
18942677.471445236,2022-01-01T00:00:00+00:00,16453342577.61732,DAI / ETH 0.05% fee,16453342577.61732
25871069.285760425,2022-01-02T00:00:00+00:00,16479213646.903078,DAI / ETH 0.05% fee,16479213646.90308
32865590.897670098,2022-01-03T00:00:00+00:00,16512079237.800749,DAI / ETH 0.05% fee,16512079237.800749
65083049.53373164,2022-01-04T00:00:00+00:00,16577162287.33448,DAI / ETH 0.05% fee,16577162287.33448
37325501.58959623,2022-01-05T00:00:00+00:00,16614487788.924076,DAI / ETH 0.05% fee,16614487788.924078
11558604.425054122,2022-01-06T00:00:00+00:00,16626046393.34913,DAI / ETH 0.05% fee,16626046393.34913
20292208.220643688,2022-01-07T00:00:00+00:00,16646338601.569777,DAI / ETH 0.05% fee,16646338601.569775
29776262.29450173,2022-01-08T00:00:00+00:00,16676114863.864277,DAI / ETH 0.05% fee,16676114863.864277
27922169.64914413,2022-01-09T00:00:00+00:00,16704037033.51342,DAI / ETH 0.05% fee,16704037033.51342
39737463.86906261,2022-01-10T00:00:00+00:00,16743774497.382484,DAI / ETH 0.05% fee,16743774497.382483
35351612.93176857,2022-01-11T00:00:00+00:00,16779126110.31425,DAI / ETH 0.05% fee,16779126110.31425
30346656.093277395,2022-01-12T00:00:00+00:00,16809472766.40753,DAI / ETH 0.05% fee,16809472766.40753
84167017.60587882,2022-01-13T00:00:00+00:00,16893639784.013409,DAI / ETH 0.05% fee,16893639784.013409
50631333.96454426,2022-01-14T00:00:00+00:00,16944271117.977951,DAI / ETH 0.05% fee,16944271117.977953
37406671.3342644,2022-01-15T00:00:00+00:00,16981677789.312216,DAI / ETH 0.05% fee,16981677789.312218
66245855.754136674,2022-01-16T00:00:00+00:00,17047923645.066353,DAI / ETH 0.05% fee,17047923645.066353
84351640.07456574,2022-01-17T00:00:00+00:00,17132275285.14092,DAI / ETH 0.05% fee,17132275285.140919
86504562.4498782,2022-01-18T00:00:00+00:00,17218779847.590797,DAI / ETH 0.05% fee,17218779847.590797
75170563.43708807,2022-01-19T00:00:00+00:00,17293950411.027885,DAI / ETH 0.05% fee,17293950411.027885
65165756.59389022,2022-01-20T00:00:00+00:00,17359116167.621777,DAI / ETH 0.05% fee,17359116167.621777
23850643.71959724,2022-01-21T00:00:00+00:00,17382966811.341373,DAI / ETH 0.05% fee,17382966811.341373
21505932.7364718,2022-01-22T00:00:00+00:00,17404472744.077843,DAI / ETH 0.05% fee,17404472744.077847
29832123.024018016,2022-01-23T00:00:00+00:00,17434304867.101864,DAI / ETH 0.05% fee,17434304867.101864
8249131.645785457,2022-01-24T00:00:00+00:00,17442553998.747646,DAI / ETH 0.05% fee,17442553998.747646
5936593.7254257295,2022-01-25T00:00:00+00:00,17448490592.473072,DAI / ETH 0.05% fee,17448490592.473072
10096278.464167465,2022-01-26T00:00:00+00:00,17458586870.93724,DAI / ETH 0.05% fee,17458586870.93724
3919324.4714237433,2022-01-27T00:00:00+00:00,17462506195.408665,DAI / ETH 0.05% fee,17462506195.408665
4554211.261885095,2022-01-28T00:00:00+00:00,17467060406.67055,DAI / ETH 0.05% fee,17467060406.67055
4551687.74807682,2022-01-29T00:00:00+00:00,17471612094.41863,DAI / ETH 0.05% fee,17471612094.41863
5460728.078568799,2022-01-30T00:00:00+00:00,17477072822.497196,DAI / ETH 0.05% fee,17477072822.497196
5270033.862617086,2022-01-31T00:00:00+00:00,17482342856.359814,DAI / ETH 0.05% fee,17482342856.359814
4652477.677457891,2022-02-01T00:00:00+00:00,17486995334.03727,DAI / ETH 0.05% fee,17486995334.03727
18975894.326029625,2022-02-02T00:00:00+00:00,17505971228.3633,DAI / ETH 0.05% fee,17505971228.3633
19256995.77840526,2022-02-03T00:00:00+00:00,17525228224.141705,DAI / ETH 0.05% fee,17525228224.141705
33960872.40524723,2022-02-04T00:00:00+00:00,17559189096.54695,DAI / ETH 0.05% fee,17559189096.54695
28510872.21381805,2022-02-05T00:00:00+00:00,17587699968.76077,DAI / ETH 0.05% fee,17587699968.760773
22332358.69099343,2022-02-06T00:00:00+00:00,17610032327.451763,DAI / ETH 0.05% fee,17610032327.451763
55864985.53442874,2022-02-07T00:00:00+00:00,17665897312.986195,DAI / ETH 0.05% fee,17665897312.986195
56994306.83933794,2022-02-08T00:00:00+00:00,17722891619.82553,DAI / ETH 0.05% fee,17722891619.82553
39678625.09034011,2022-02-09T00:00:00+00:00,17762570244.91587,DAI / ETH 0.05% fee,17762570244.91587
63183894.33121627,2022-02-10T00:00:00+00:00,17825754139.247086,DAI / ETH 0.05% fee,17825754139.247086
66990910.55708307,2022-02-11T00:00:00+00:00,17892745049.80417,DAI / ETH 0.05% fee,17892745049.80417
28911568.697257902,2022-02-12T00:00:00+00:00,17921656618.501427,DAI / ETH 0.05% fee,17921656618.501427
13884232.917883288,2022-02-13T00:00:00+00:00,17935540851.41931,DAI / ETH 0.05% fee,17935540851.41931
21578798.14731443,2022-02-14T00:00:00+00:00,17957119649.566628,DAI / ETH 0.05% fee,17957119649.566628
44389917.57161267,2022-02-15T00:00:00+00:00,18001509567.138237,DAI / ETH 0.05% fee,18001509567.138237
57819044.66358042,2022-02-16T00:00:00+00:00,18059328611.80182,DAI / ETH 0.05% fee,18059328611.80182
41578527.24110217,2022-02-17T00:00:00+00:00,18100907139.042923,DAI / ETH 0.05% fee,18100907139.042923
21743666.56058381,2022-02-18T00:00:00+00:00,18122650805.603504,DAI / ETH 0.05% fee,18122650805.603504
13785761.270450952,2022-02-19T00:00:00+00:00,18136436566.873955,DAI / ETH 0.05% fee,18136436566.873955
25950593.055920243,2022-02-20T00:00:00+00:00,18162387159.929874,DAI / ETH 0.05% fee,18162387159.92988
42600023.16413522,2022-02-21T00:00:00+00:00,18204987183.094013,DAI / ETH 0.05% fee,18204987183.094013
34783560.3544446,2022-02-22T00:00:00+00:00,18239770743.448456,DAI / ETH 0.05% fee,18239770743.448456
30190287.53450432,2022-02-23T00:00:00+00:00,18269961030.98296,DAI / ETH 0.05% fee,18269961030.98296
30850740.20725609,2022-02-24T00:00:00+00:00,18300811771.190216,DAI / ETH 0.05% fee,18300811771.190216
15988013.852041043,2022-02-25T00:00:00+00:00,18316799785.04226,DAI / ETH 0.05% fee,18316799785.04226
9329155.007976148,2022-02-26T00:00:00+00:00,18326128940.050232,DAI / ETH 0.05% fee,18326128940.050232
13191460.780924032,2022-02-27T00:00:00+00:00,18339320400.83116,DAI / ETH 0.05% fee,18339320400.831158
12875308.499323402,2022-02-28T00:00:00+00:00,18352195709.33048,DAI / ETH 0.05% fee,18352195709.330482
12153497.49126891,2022-03-01T00:00:00+00:00,18364349206.82175,DAI / ETH 0.05% fee,18364349206.82175
19081025.29171935,2022-03-02T00:00:00+00:00,18383430232.11347,DAI / ETH 0.05% fee,18383430232.11347
8540071.683108509,2022-03-03T00:00:00+00:00,18391970303.796577,DAI / ETH 0.05% fee,18391970303.796577
16660395.380018892,2022-03-04T00:00:00+00:00,18408630699.1766,DAI / ETH 0.05% fee,18408630699.176598
19827621.387778696,2022-03-05T00:00:00+00:00,18428458320.564377,DAI / ETH 0.05% fee,18428458320.564377
20598623.268680323,2022-03-06T00:00:00+00:00,18449056943.833057,DAI / ETH 0.05% fee,18449056943.833057
37343531.6416188,2022-03-07T00:00:00+00:00,18486400475.474674,DAI / ETH 0.05% fee,18486400475.474674
36372620.974024266,2022-03-08T00:00:00+00:00,18522773096.4487,DAI / ETH 0.05% fee,18522773096.4487
19414495.244009286,2022-03-09T00:00:00+00:00,18542187591.692707,DAI / ETH 0.05% fee,18542187591.692707
28048066.59794907,2022-03-10T00:00:00+00:00,18570235658.290657,DAI / ETH 0.05% fee,18570235658.290657
28594193.64340969,2022-03-11T00:00:00+00:00,18598829851.934067,DAI / ETH 0.05% fee,18598829851.934067
6214093.773231504,2022-03-12T00:00:00+00:00,18605043945.7073,DAI / ETH 0.05% fee,18605043945.7073
22416007.76514791,2022-03-13T00:00:00+00:00,18627459953.472446,DAI / ETH 0.05% fee,18627459953.472446
17867135.55964549,2022-03-14T00:00:00+00:00,18645327089.032093,DAI / ETH 0.05% fee,18645327089.032093
20342294.013450783,2022-03-15T00:00:00+00:00,18665669383.045544,DAI / ETH 0.05% fee,18665669383.045544
36612131.99730254,2022-03-16T00:00:00+00:00,18702281515.042847,DAI / ETH 0.05% fee,18702281515.042847
26077320.376350924,2022-03-17T00:00:00+00:00,18728358835.4192,DAI / ETH 0.05% fee,18728358835.419197
33799135.30550557,2022-03-18T00:00:00+00:00,18762157970.7247,DAI / ETH 0.05% fee,18762157970.7247
11237910.267718133,2022-03-19T00:00:00+00:00,18773395880.99242,DAI / ETH 0.05% fee,18773395880.99242
18334678.81041966,2022-03-20T00:00:00+00:00,18791730559.80284,DAI / ETH 0.05% fee,18791730559.80284
18061584.32252653,2022-03-21T00:00:00+00:00,18809792144.125366,DAI / ETH 0.05% fee,18809792144.125366
34275155.29299896,2022-03-22T00:00:00+00:00,18844067299.418365,DAI / ETH 0.05% fee,18844067299.418365
16556329.650455436,2022-03-23T00:00:00+00:00,18860623629.06882,DAI / ETH 0.05% fee,18860623629.06882
31402563.36027101,2022-03-24T00:00:00+00:00,18892026192.42909,DAI / ETH 0.05% fee,18892026192.429092
66149586.3554088,2022-03-25T00:00:00+00:00,18958175778.7845,DAI / ETH 0.05% fee,18958175778.7845
